srNo,timestamp,ax,ay,az,gx,gy,gz,temp
69952,1661548716847,-1.2359,0.1898,0.7682,-32.65,-1.38,-8.67,
69953,1661548716847,-1.0724,0.0531,-0.0692,-25.25,-4.67,-4.29,
69954,1661548716847,-1.1402,0.0409,0.0417,-20.37,12.08,-5.3,
69955,1661548716847,-1.233,0.2108,0.7717,-23.54,16.98,-3.74,
69956,1661548716847,-1.1827,0.1576,0.527,-30.35,2.77,-2.29,
69957,1661548716847,-0.9571,0.0438,-0.2581,-28.24,-6.11,-5.02,
69958,1661548716847,-0.9991,0.1347,0.1403,-24.55,9.36,2.18,
69959,1661548716855,-0.8604,0.0946,0.3874,-23.36,17.07,-1.74,
69960,1661548716855,-0.9269,-0.0187,-0.3709,-24.15,4.3,-1.29,
69961,1661548716855,-0.8536,0.0443,-0.1834,-20.96,-0.36,-2.02,
69962,1661548716855,-1.0792,0.2689,0.6926,-19.76,9.96,4.28,
69963,1661548716855,-0.9459,0.223,0.4855,-19.04,6.57,2.82,
69964,1661548716855,-0.8009,0.0184,-0.4432,-22.95,3.95,3.09,
69965,1661548716855,-0.733,0.3324,0.1281,-24.57,9.62,1.72,
69966,1661548716855,-0.8741,0.2655,0.6144,-20.16,15.45,3.18,
69967,1661548716855,-0.6559,0.2474,-0.3319,-14.07,10.63,5.82,
69968,1661548716855,-0.7843,0.223,-0.6063,-11.75,9.53,6.19,
69969,1661548716855,-0.879,0.3358,0.1735,-18.77,19.01,3.92,
69970,1661548716855,-0.8702,0.4222,0.1945,-20.75,9.12,5.73,
69971,1661548716855,-0.7066,0.1976,-0.9979,-16.95,-6.7,5.92,
69972,1661548716855,-0.7828,0.577,-0.1449,-12.95,6.5,6.47,
69973,1661548716855,-0.7696,0.5223,0.3884,-9.64,10.23,5.92,
69974,1661548716855,-0.8116,0.3427,-0.0687,-7.77,2.18,1.9,
69975,1661548716855,-0.6651,0.2518,-0.7103,-9.37,-8.57,1.28,
69976,1661548716855,-0.7452,0.4056,0.1808,-10.57,2.51,5.82,
69977,1661548716863,-0.7745,0.2655,0.2599,-6.94,4.22,7.38,
69978,1661548716863,-0.8131,0.059,-0.3519,-5.86,-4.58,4.83,
69979,1661548716863,-0.6715,0.0692,-0.6102,-7.77,3.44,3.0,
69980,1661548716863,-0.9063,0.2645,0.384,-10.27,4.8,3.64,
69981,1661548716863,-0.8648,-0.0255,-0.1629,-9.26,-6.03,6.01,
69982,1661548716865,-0.8224,-0.0963,-0.7044,-6.96,-14.49,8.2,
69983,1661548716865,-0.8512,0.1561,0.3029,-8.38,8.36,6.47,
69984,1661548716865,-0.777,0.0497,0.3859,-11.89,11.23,1.81,
69985,1661548716865,-0.8751,-0.0846,-0.3153,-13.27,-3.65,1.35,
69986,1661548716865,-0.7921,-0.0279,-0.2288,-11.96,-9.16,1.0,
69987,1661548716865,-1.0572,0.1366,0.3908,-9.75,-0.52,1.54,
69988,1661548716865,-1.0587,-0.0153,-0.1829,-8.86,1.34,3.55,
69989,1661548716865,-1.0587,0.078,-0.3397,-14.45,7.59,3.46,
69990,1661548716865,-0.9776,0.2484,-0.0418,-20.25,4.13,-4.75,
69991,1661548716865,-1.0597,0.2069,0.1774,-17.36,-6.44,0.64,
69992,1661548716865,-1.0792,0.0131,-0.2415,-11.26,-11.6,-5.3,
