srNo,timestamp,ax,ay,az,gx,gy,gz,temp
34736,1661621471745,-0.8661,0.7541,-0.017,38.72,6.87,-0.69,
34737,1661621471745,-0.7763,0.8718,-0.0131,38.11,5.26,-5.25,
34738,1661621471745,-0.7216,0.1642,-0.2245,38.11,0.87,-3.15,
34739,1661621471745,-0.7264,0.7521,0.0699,39.71,6.53,-6.7,
34740,1661621471745,-0.6395,0.5471,-0.8871,39.31,-16.39,-8.99,
34741,1661621471745,-0.7538,-0.0106,-0.559,38.02,-8.35,-9.18,
34742,1661621471745,-0.7748,0.3171,0.4102,29.41,-2.09,-10.09,
34743,1661621471745,-0.8256,0.2546,0.0406,35.5,-3.02,-12.55,
34744,1661621471745,-0.7567,-0.0237,-0.7665,37.5,-12.5,-14.55,
34745,1661621471745,-0.9432,-0.0604,0.1168,35.19,-9.54,-12.46,
34746,1661621471745,-0.975,-0.2659,0.7901,29.43,-8.61,-15.01,
34747,1661621471745,-0.9569,-0.2669,-0.3959,29.52,-19.42,-12.37,
34748,1661621471745,-1.0365,-0.7225,-0.1118,26.42,2.47,-6.89,
34749,1661621471745,-0.9608,-0.2879,0.8096,19.02,5.52,-9.91,
34750,1661621471745,-0.8876,-0.4266,-0.2817,19.43,-9.96,-7.16,
34751,1661621471745,-0.9808,-1.0252,-0.6396,18.73,-21.29,-9.18,
34752,1661621471745,-1.0629,-0.6087,0.5225,14.3,-6.65,-10.81,
34753,1661621471745,-0.9486,-0.7654,-0.1196,13.53,-18.42,-2.16,
34754,1661621471745,-1.0726,-0.928,-0.727,9.33,-28.56,-4.52,
34755,1661621471745,-1.0311,-0.993,0.4078,4.23,-25.94,-0.05,
34756,1661621471745,-1.1654,-0.8319,0.6876,-3.67,-17.23,-1.24,
34757,1661621471745,-1.0311,-0.4935,0.0513,-1.49,-9.61,-0.23,
34758,1661621471745,-1.0072,-0.9861,-0.2465,-7.76,-6.49,1.67,
34759,1661621471761,-1.1566,-0.5106,0.7838,-14.58,0.95,0.86,
34760,1661621471761,-1.1625,-0.4876,0.314,-14.86,-8.77,-2.16,
34761,1661621471762,-1.2138,-0.6185,-0.0732,-12.06,-2.26,-0.6,
34762,1661621471762,-1.2528,-0.2708,0.2955,-20.39,-2.78,-2.43,
34763,1661621471762,-1.288,-0.3397,0.4976,-20.47,2.04,2.41,
34764,1661621471762,-1.1439,-0.1595,0.3858,-20.85,-2.09,-4.8,
34765,1661621471762,-1.1351,-0.2254,-0.0966,-18.87,-8.51,0.59,
34766,1661621471762,-1.3153,-0.2205,0.2486,-22.96,-2.52,0.68,
34767,1661621471762,-1.3573,0.2311,0.7213,-21.37,0.37,2.22,
34768,1661621471762,-1.2787,-0.261,0.4634,-17.56,3.91,5.06,
34769,1661621471762,-1.1757,0.0466,0.2852,-17.86,7.96,3.23,
34770,1661621471762,-1.1273,0.2043,0.4537,-18.37,7.63,6.88,
34771,1661621471762,-1.1508,0.1496,0.5362,-17.18,4.76,3.96,
34772,1661621471762,-1.2108,0.2487,0.4634,-17.07,-1.85,3.96,
34773,1661621471762,-1.1185,0.1174,0.0079,-10.86,-10.97,4.33,
34774,1661621471762,-1.0721,0.256,0.4434,-7.17,-9.37,4.69,
34775,1661621471762,-1.1102,0.5309,0.5967,-5.88,4.5,5.32,
34776,1661621471762,-0.9745,0.341,0.1602,-6.77,1.63,9.61,
34777,1661621471762,-1.1014,0.4431,-0.0151,-6.17,8.39,9.33,
34778,1661621471762,-0.9608,0.7116,0.8765,-6.88,16.6,8.98,
34779,1661621471762,-1.0931,0.6901,0.2369,-3.58,3.57,9.24,
34780,1661621471762,-0.933,0.7834,-0.0795,3.23,1.11,11.71,
34781,1661621471762,-0.8622,0.7297,0.3541,8.54,7.96,10.52,
34782,1661621471762,-1.0272,0.9035,0.73,10.23,19.99,9.16,
34783,1661621471762,-0.8114,1.1921,-0.371,13.72,9.66,7.15,
34784,1661621471762,-0.7709,1.0583,-0.4492,14.82,15.24,4.24,
34785,1661621471762,-0.8915,1.1061,0.5064,13.22,21.0,1.58,
34786,1661621471762,-0.8842,1.1652,0.2281,17.72,9.83,-1.61,
34787,1661621471762,-0.8607,1.1379,-0.0151,23.7,7.29,1.14,
34788,1661621471762,-0.8275,1.1638,-0.0488,34.0,2.56,-1.61,
34789,1661621471762,-0.8236,0.9723,0.045,36.22,9.75,0.04,
34790,1661621471762,-0.8021,0.9001,0.2462,35.01,16.27,-7.71,
34791,1661621471762,-0.7631,0.8268,-0.2988,33.8,11.86,-5.62,
34792,1661621471762,-0.6986,0.3879,-0.3422,37.89,9.99,-5.16,
34793,1661621471762,-0.8778,0.7731,0.2984,42.3,9.58,-9.08,
34794,1661621471762,-0.747,0.6017,0.045,45.31,-5.39,-4.71,
34795,1661621471762,-0.6893,-0.0418,-0.9877,44.12,-22.05,-6.61,
34796,1661621471778,-0.8573,0.2399,-0.0239,42.12,-3.02,-3.52,
34797,1661621471778,-0.7665,0.0598,0.3013,39.11,2.47,-5.07,
34798,1661621471778,-0.7162,-0.1849,-0.7299,32.72,-5.74,-7.62,
34799,1661621471778,-0.7528,-0.1658,-0.0795,33.62,-13.76,-9.54,
34800,1661621471778,-0.9735,-0.2064,0.4625,34.2,-10.97,-8.17,
34801,1661621471778,-0.8383,-0.1126,-0.435,36.72,-10.97,-6.17,
34802,1661621471778,-0.9476,-0.428,-0.0942,28.98,-1.85,-10.18,
34803,1661621471778,-1.0956,-0.1956,0.4171,27.01,-2.01,-11.08,
34804,1661621471778,-1.0409,-0.098,0.0201,26.01,-18.51,-8.99,
34805,1661621471778,-0.9945,-0.4827,-0.4594,22.31,-13.69,-6.98,
34806,1661621471778,-1.0067,-0.0965,0.2193,15.92,-10.9,-7.99,
34807,1661621471778,-0.9056,-0.4388,0.2198,18.61,-10.3,-3.33,
34808,1661621471778,-0.8749,-0.2816,-0.2743,16.81,-13.17,-6.08,
34809,1661621471778,-0.9515,-0.5071,-0.0795,14.32,-13.09,-9.08,
34810,1661621471778,-1.1166,-0.6365,0.3839,8.81,-7.51,-10.99,
34811,1661621471778,-1.0072,-0.515,-0.2045,7.82,-12.24,-9.45,
34812,1661621471778,-1.0565,-0.9432,-0.249,7.32,-3.45,-7.16,
34813,1661621471778,-1.1405,-0.6263,0.1827,-0.27,-7.08,-6.52,
34814,1661621471778,-1.0404,-0.8929,-0.121,-5.96,-16.3,-7.25,
34815,1661621471778,-0.9764,-0.9988,-0.1596,-5.56,-15.37,-5.07,
34816,1661621471778,-1.2582,-0.6717,0.149,-10.57,-4.12,-7.53,
34817,1661621471778,-1.1503,-1.0316,0.2051,-17.68,-7.51,-1.24,
34818,1661621471778,-1.3051,-0.7152,0.3985,-20.85,-11.83,-5.44,
34819,1661621471789,-1.1845,-0.6385,0.418,-16.56,-15.63,2.68,
34820,1661621471789,-1.3124,-0.7332,0.231,-22.59,-2.26,4.14,
