srNo,timestamp,ax,ay,az,gx,gy,gz,temp
0,1661605309747,7.0,-0.575,0.1174,-19.86,-22.99,-4.24,
1,1661605309747,-1.0898,-1.0042,0.2102,-20.85,-7.67,-1.23,
2,1661605309747,-0.9897,-0.5809,-0.2098,-26.97,-9.12,-3.5,
3,1661605309747,-1.0371,-0.5355,-0.1429,-33.15,-8.52,-2.86,
4,1661605309747,-1.0459,-0.9359,-0.1707,-31.75,-18.76,-4.51,
5,1661605309747,-0.9067,-0.4988,-0.3816,-35.85,-25.19,3.33,
6,1661605309747,-1.0312,-0.3489,-0.0145,-38.36,-20.79,-3.32,
7,1661605309747,-1.1294,-0.7464,0.2624,-39.55,-15.71,6.7,
8,1661605309747,-1.2143,-0.553,0.5041,-43.76,-9.96,5.88,
9,1661605309747,-1.1938,-0.1844,0.7336,-52.04,-8.19,6.7,
10,1661605309747,-1.2505,-0.4842,0.6262,-46.87,-1.34,4.16,
11,1661605309747,-1.2222,-0.4876,0.7443,-42.44,11.7,2.14,
12,1661605309747,-1.2607,-0.1463,0.5847,-47.34,11.36,1.32,
13,1661605309747,-1.2783,-0.1785,0.5017,-48.37,5.44,5.06,
14,1661605309747,-1.2671,-0.5399,0.4182,-50.15,-0.48,9.16,
15,1661605309747,-1.2734,-0.3109,0.3894,-50.55,-6.16,5.79,
16,1661605309747,-1.1977,-0.1009,0.3615,-54.15,-5.64,5.51,
17,1661605309747,-1.3091,-0.3958,0.4836,-50.14,-1.66,6.81,
18,1661605309747,-1.1382,-0.2454,0.4904,-54.45,-0.24,11.45,
19,1661605309747,-1.1523,0.2155,0.5842,-56.36,5.01,12.55,
20,1661605309747,-1.3227,0.2468,0.654,-52.24,11.6,14.46,
21,1661605309747,-1.2114,0.0226,0.5661,-50.75,17.36,13.17,
22,1661605309747,-1.1372,0.4792,0.5124,-49.25,25.64,14.09,
23,1661605309747,-1.0517,0.7438,0.3762,-44.57,30.81,10.44,
24,1661605309747,-0.9282,0.5651,0.1125,-39.27,32.32,7.89,
25,1661605309747,-0.9927,0.8093,-0.1395,-39.74,21.41,6.98,
26,1661605309747,-0.8926,0.9655,-0.0091,-39.16,18.04,6.8,
27,1661605309747,-1.0586,1.092,0.2297,-30.65,22.01,9.8,
28,1661605309747,-1.0361,0.8405,-0.0057,-28.65,14.91,7.8,
29,1661605309747,-0.9492,1.0304,-0.2576,-28.54,20.42,6.35,
30,1661605309747,-0.9819,1.1794,0.5812,-22.99,37.57,6.06,
31,1661605309747,-0.9453,0.7678,-0.2894,-15.56,25.23,7.44,
32,1661605309747,-0.7383,1.0446,-0.1482,-18.96,32.68,6.61,
33,1661605309747,-0.8735,1.0134,-0.0735,-18.78,29.53,5.97,
34,1661605309747,-0.9087,0.8346,-0.3836,-15.38,27.0,5.6,
35,1661605309747,-0.8237,0.6052,-0.6253,-5.17,18.21,3.42,
36,1661605309747,-0.811,0.6833,-0.3963,-3.69,14.32,0.78,
37,1661605309747,-0.8037,0.6452,-0.7063,-4.86,-6.66,2.05,
38,1661605309747,-0.7163,0.2614,-0.5521,-9.18,0.02,1.68,
39,1661605309747,-0.7983,0.3708,-0.2308,-8.28,-2.51,1.87,
40,1661605309747,-0.706,0.4889,-0.3953,-9.36,-0.57,0.87,
41,1661605309747,-0.7568,0.3625,-0.3353,-6.88,-3.27,-1.6,
42,1661605309747,-0.9136,0.1398,-0.1214,-4.47,1.88,-1.96,
43,1661605309747,-0.5776,0.3263,-0.5081,-4.07,-8.26,1.87,
44,1661605309747,-0.4111,0.3283,-0.4266,-3.87,-8.43,-0.32,
45,1661605309747,-0.8574,0.1554,-0.4427,-4.68,-4.54,-0.32,
46,1661605309747,-0.7773,-0.0028,-0.8812,-1.57,7.64,-5.98,
47,1661605309747,-0.6699,0.0724,-0.6707,-4.39,-3.87,-6.69,
48,1661605309747,-0.854,-0.1356,-0.0911,-10.37,-17.07,-9.81,
49,1661605309747,-0.7471,-0.161,-0.7938,-11.87,-41.09,-2.86,
50,1661605309747,-0.9121,-0.2327,-0.3831,-12.78,6.71,-10.54,
51,1661605309747,-1.0347,-0.2078,0.3542,-19.57,-2.1,-5.88,
52,1661605309747,-1.0337,-0.4486,-0.3992,-20.96,-19.6,-5.7,
53,1661605309747,-0.9492,-0.3817,0.3103,-22.97,-13.77,-6.69,
54,1661605309747,-1.0962,-0.4129,0.0588,-23.66,-11.32,-9.07,
55,1661605309747,-1.0015,-0.6727,-0.2786,-24.67,-5.39,-2.6,
56,1661605309747,-1.0195,-0.6693,0.1711,-25.37,-2.34,-3.23,
57,1661605309747,-1.0874,-0.6976,-0.0696,-34.24,-25.6,-1.67,
58,1661605309747,-1.1011,-0.8489,-0.3353,-37.87,-24.59,0.6,
59,1661605309747,-1.1001,-0.7923,0.4831,-42.66,-14.28,-0.5,
60,1661605309747,-1.3218,-0.8245,0.1652,-45.77,-24.85,3.61,
61,1661605309747,-1.0967,-0.7884,0.3483,-46.76,-21.13,2.78,
62,1661605309747,-1.2964,-0.6844,0.9606,-49.77,-9.53,-0.04,
63,1661605309747,-1.2656,-0.5623,0.7819,-52.87,-5.64,-1.69,
64,1661605309747,-1.3452,-0.4573,0.2492,-53.93,-5.04,0.16,
65,1661605309747,-1.1518,-0.4486,0.7224,-55.57,8.14,1.41,
66,1661605309747,-1.2822,-0.1981,0.5539,-53.26,3.49,2.6,
67,1661605309747,-1.2368,-0.0487,0.0559,-49.36,-1.24,1.41,
68,1661605309747,-1.2978,-0.1199,0.5764,-51.16,1.21,3.42,
69,1661605309747,-1.2231,0.1139,0.7438,-54.35,6.28,4.43,
70,1661605309747,-1.2871,0.1681,0.1848,-55.55,-3.7,7.53,
71,1661605309747,-1.1924,0.216,0.3703,-55.75,14.06,7.16,
72,1661605309747,-1.1948,0.3293,1.0021,-52.55,16.59,8.9,
73,1661605309747,-1.1357,0.5236,0.3371,-47.34,16.94,8.9,
74,1661605309747,-1.1533,0.5651,0.635,-43.47,26.16,6.15,
75,1661605309747,-1.0996,0.5387,0.8908,-42.35,32.92,6.61,
76,1661605309747,-1.209,0.5773,0.5842,-42.05,25.73,8.72,
77,1661605309747,-1.1504,0.6276,-0.2225,-39.06,31.49,5.24,
78,1661605309747,-0.9726,0.5925,-0.1307,-35.15,37.31,4.34,
79,1661605309747,-0.9175,0.5519,-0.3816,-31.69,37.91,7.25,
80,1661605309747,-0.7759,0.7433,-0.6146,-34.17,25.06,7.07,
81,1661605309747,-0.8349,0.6003,-0.2195,-29.46,16.68,12.27,
82,1661605309747,-0.9907,0.5021,-0.1961,-25.66,-0.48,12.73,
83,1661605309747,-1.0264,0.7121,-0.1438,-23.58,-3.03,12.73,
84,1661605309747,-1.0322,0.7326,0.2126,-20.85,-0.65,1.06,
85,1661605309747,-0.9189,0.6266,0.3459,-18.46,10.76,5.51,
86,1661605309747,-0.9819,0.7941,0.0373,-14.25,14.58,2.52,
87,1661605309747,-0.7431,0.8854,0.4392,-11.04,37.59,2.34,
88,1661605309747,-0.873,0.5905,0.0183,-6.98,27.93,1.23,
89,1661605309747,-0.8418,0.5617,-0.4529,-7.06,19.55,-1.6,
90,1661605309747,-0.6699,0.9172,-0.6419,-10.57,6.03,-1.32,
91,1661605309747,-0.7998,0.9426,-0.5652,-10.66,-3.87,-1.69,
92,1661605309747,-0.6821,0.5607,-1.199,-9.18,-25.69,2.51,
93,1661605309747,-0.7192,0.6408,-0.7581,-0.07,-1.84,4.06,
94,1661605309747,-0.7422,0.8351,0.0153,2.03,7.38,1.41,
95,1661605309747,-0.7217,0.6935,-0.4012,-0.59,2.31,-1.32,
96,1661605309747,-0.6435,0.3029,-0.2884,-15.16,5.18,-4.97,
97,1661605309747,-0.7056,0.4015,0.2238,-13.56,-2.34,-11.62,
98,1661605309747,-0.7632,0.2355,-0.386,0.23,-0.65,-6.79,
99,1661605309747,-0.8989,-0.0623,-0.3172,3.22,18.21,-12.63,
100,1661605309747,-0.9394,-0.0765,0.0153,-3.38,22.51,-10.8,
101,1661605309747,-1.0156,-0.3695,-0.8777,-8.46,-9.03,-12.08,
102,1661605309747,-0.876,-0.6229,-0.5384,-5.96,-26.96,-11.44,
103,1661605309747,-1.041,-0.6038,-0.2557,-14.77,-20.36,-9.62,
104,1661605309747,-0.8545,-0.4915,-0.6082,-24.87,-22.13,-6.62,
105,1661605309747,-1.0586,-0.805,0.0847,-20.56,-35.59,-2.15,
106,1661605309747,-1.1128,-0.9349,0.4621,-19.68,-15.88,2.14,
107,1661605309747,-1.0356,-0.7215,-0.0057,-30.85,-16.55,-3.5,
108,1661605309747,-1.0264,-0.6243,-0.1048,-34.36,-5.06,-2.33,
109,1661605309747,-1.0864,-0.8885,0.55,-32.85,-8.86,-1.05,
110,1661605309747,-0.9258,-0.7005,-0.3509,-39.65,-17.4,-2.6,
111,1661605309747,-0.9516,-0.4134,-0.3284,-43.15,-6.92,-0.77,
112,1661605309747,-1.1836,-0.6209,0.5388,-40.17,-17.4,-1.14,
113,1661605309747,-1.1699,-0.5428,-0.3182,-45.04,-37.26,-3.12,
114,1661605309747,-1.1489,-0.2415,0.3391,-49.27,-15.54,3.33,
115,1661605309747,-1.3335,-0.4183,0.7219,-50.14,-5.62,-1.49,
116,1661605309747,-1.2431,-0.4534,0.3566,-50.15,-8.35,1.06,
117,1661605309747,-1.2051,-0.0789,0.967,-52.04,-0.65,-0.41,
118,1661605309747,-1.2886,-0.2694,0.8293,-49.74,-1.06,3.35,
119,1661605309747,-1.3882,-0.5081,0.404,-50.68,9.57,4.34,
120,1661605309747,-1.2016,-0.1107,0.802,-51.52,21.6,5.25,
121,1661605309747,-1.2612,-0.0506,0.7385,-53.54,16.26,1.06,
122,1661605309747,-1.3428,-0.3524,0.2033,-53.25,3.82,4.34,
123,1661605309747,-1.1167,-0.2625,0.1672,-55.06,4.58,11.63,
124,1661605309747,-1.0273,0.1169,0.2175,-56.04,9.07,10.44,
125,1661605309747,-1.1841,0.1262,-0.1526,-55.95,6.54,11.36,
126,1661605309747,-1.104,0.0563,0.3649,-52.24,13.47,10.9,
127,1661605309747,-1.0693,0.4992,0.5866,-51.07,16.01,11.27,
128,1661605309747,-1.0864,0.6139,0.3669,-48.37,15.33,13.36,
129,1661605309747,-1.1172,0.5226,0.2619,-44.25,15.83,12.18,
