srNo,timestamp,ax,ay,az,gx,gy,gz,temp
34960,1661560813664,-0.7099,0.1665,-0.0736,11.48,1.01,-2.0,
34961,1661560813664,-0.9203,0.4116,0.2506,8.67,1.18,-4.09,
34962,1661560813665,-0.9521,0.4014,0.7892,9.97,6.17,1.74,
34963,1661560813665,-1.0717,0.3613,0.2628,13.48,-5.41,-4.27,
34964,1661560813665,-0.9086,0.3867,-0.4301,19.37,-1.95,-4.82,
34965,1661560813666,-0.9726,0.3613,0.6432,19.17,8.2,-1.9,
34966,1661560813666,-0.8183,0.6992,0.3898,19.67,14.45,-0.17,
34967,1661560813667,-0.7768,0.5557,-0.3837,20.97,4.31,1.02,
34968,1661560813667,-0.7197,0.2661,-0.7182,18.47,5.57,1.83,
34969,1661560813668,-0.8124,0.5864,0.1178,22.37,-0.09,-3.72,
34970,1661560813668,-0.8476,0.1299,-0.163,25.67,-10.16,0.93,
34971,1661560813669,-0.7402,0.3789,-0.3524,26.46,-8.47,-3.26,
34972,1661560813669,-0.7138,0.166,-0.2269,25.87,-7.53,0.48,
34973,1661560813669,-0.7822,0.0137,-0.0267,25.06,-2.29,-2.9,
34974,1661560813670,-0.8705,0.2124,0.1368,27.76,-7.44,-6.56,
34975,1661560813671,-0.8447,-0.1943,-0.266,28.86,-3.14,-0.9,
34976,1661560813671,-0.9023,-0.1104,0.0846,25.67,-0.01,-3.81,
34977,1661560813671,-1.0317,0.0444,0.4952,18.97,3.13,-1.54,
34978,1661560813672,-0.8075,-0.3276,-0.0922,22.77,-10.16,-1.63,
34979,1661560813672,-1.0248,0.0024,-0.202,25.06,-15.82,-0.99,
34980,1661560813673,-0.9272,-0.356,0.3566,24.66,-1.19,0.02,
34981,1661560813673,-0.8813,-0.3276,0.2931,20.57,-7.11,5.76,
34982,1661560813674,-0.9848,-0.0703,-0.0062,19.57,-6.27,1.38,
34983,1661560813674,-1.0595,-0.4483,-0.037,17.76,-20.31,2.47,
34984,1661560813675,-1.0571,-0.0767,0.442,19.17,-18.02,-1.26,
34985,1661560813675,-0.9345,-0.0278,0.3307,19.67,-13.46,0.2,
34986,1661560813676,-0.9687,-0.061,-0.372,20.08,-13.12,-0.71,
34987,1661560813676,-0.9911,-0.1699,0.1857,18.16,-8.89,5.57,
34988,1661560813676,-1.0356,-0.186,0.5641,13.97,1.27,3.48,
34989,1661560813677,-0.9594,0.3008,0.1505,17.47,-5.17,-4.0,
34990,1661560813677,-0.8495,-0.1255,-0.6307,20.86,-13.62,-1.54,
34991,1661560813678,-1.0678,-0.1094,0.2628,13.97,-6.44,-1.26,
34992,1661560813678,-1.0776,0.2309,0.3971,13.07,-10.24,-0.53,
34993,1661560813679,-1.1332,-0.0869,-0.3436,13.77,-16.32,-4.09,
34994,1661560813679,-1.1899,0.1011,0.3268,16.16,-5.34,-1.26,
34995,1661560813680,-1.2187,0.0073,0.7623,12.26,4.23,-0.62,
34996,1661560813680,-1.2148,0.1123,0.4098,9.37,3.54,-0.99,
34997,1661560813681,-1.1025,0.0815,-0.1137,7.77,3.8,-2.9,
