srNo,timestamp,ax,ay,az,gx,gy,gz,temp
17264,1661611077394,-1.1698,0.7034,0.7299,24.38,12.93,-4.59,
17265,1661611077394,-1.0062,0.9407,0.0112,25.77,17.85,-7.32,
17266,1661611077394,-0.8026,0.7258,-0.2193,27.87,24.2,-3.4,
17267,1661611077394,-0.9769,0.9114,0.3896,29.66,31.98,-9.61,
17268,1661611077394,-0.8285,0.8577,-0.5713,34.97,9.81,-7.04,
17269,1661611077394,-0.912,0.7102,-0.2803,39.26,12.6,-7.96,
17270,1661611077394,-0.8309,0.9446,0.1059,40.57,14.38,-9.79,
17271,1661611077394,-0.8519,0.677,-0.4361,42.17,7.53,-10.87,
17272,1661611077394,-0.8495,0.6296,-0.2662,41.36,15.06,-12.61,
17273,1661611077394,-0.8939,0.7878,-0.0323,44.55,10.49,-11.33,
17274,1661611077394,-0.8524,0.3147,-0.3731,49.68,9.91,-11.7,
17275,1661611077394,-0.8983,0.594,-0.0669,49.97,5.84,-15.53,
17276,1661611077394,-0.806,0.1482,-0.0225,47.86,9.64,-14.08,
17277,1661611077409,-0.7377,0.0408,-0.5362,48.44,-0.42,-12.52,
17278,1661611077409,-0.8275,0.1624,-0.4,48.44,11.0,-10.25,
17279,1661611077409,-0.7489,-0.1956,-0.0547,46.15,4.4,-9.61,
17280,1661611077409,-0.7631,-0.2029,-0.6382,43.67,-8.46,-11.24,
17281,1661611077409,-0.7567,-0.2273,-0.501,44.77,-15.22,-9.33,
17282,1661611077409,-0.851,-0.5588,-0.2935,39.67,-10.75,-5.59,
17283,1661611077409,-0.8363,-0.2971,-0.2818,38.27,-9.63,-5.23,
17284,1661611077409,-0.7567,-0.5691,-0.2671,37.36,-14.55,-7.96,
17285,1661611077409,-0.7445,-0.344,-0.4249,37.56,-19.7,-12.71,
17286,1661611077409,-0.6996,-0.7092,-0.4463,37.06,-12.18,-2.41,
17287,1661611077409,-0.9462,-0.5774,0.1435,31.05,-3.21,-5.78,
17288,1661611077409,-0.8793,-0.5418,-0.4136,26.36,-19.44,-2.5,
17289,1661611077409,-0.9965,-0.7317,-0.292,25.66,-22.41,-4.4,
17290,1661611077409,-0.9364,-0.3352,-0.042,22.98,-23.17,0.07,
17291,1661611077409,-0.9813,-0.7878,-0.3379,18.17,-23.09,0.8,
17292,1661611077409,-0.9877,-0.4128,0.082,18.67,-16.15,-2.31,
17293,1661611077409,-1.0311,-0.3401,0.1625,15.87,-24.19,-4.04,
17294,1661611077409,-1.0526,-0.6711,0.1552,12.28,-21.73,-0.48,
17295,1661611077409,-1.0033,-0.4519,0.0283,8.07,-17.93,-1.12,
17296,1661611077409,-1.0243,-0.6653,0.165,7.47,-9.89,5.18,
17297,1661611077409,-1.0731,-0.4021,0.4418,8.59,-7.02,2.06,
17298,1661611077409,-1.0917,-0.4524,-0.0958,8.37,-14.38,0.8,
17299,1661611077409,-1.077,-0.7107,0.1289,1.57,-15.14,4.54,
17300,1661611077409,-1.184,-0.3953,0.476,-3.83,-12.94,0.71,
17301,1661611077409,-1.2128,-0.2717,0.0942,-2.92,-21.66,5.09,
17302,1661611077409,-1.0951,-0.5374,-0.1656,-1.22,-15.81,5.99,
17303,1661611077409,-1.2123,0.0388,0.9565,-3.01,-2.45,6.44,
17304,1661611077409,-1.0707,-0.177,0.3037,-3.53,-14.88,6.26,
17305,1661611077409,-1.184,0.0183,0.0458,1.06,-14.64,5.62,
17306,1661611077409,-1.2338,0.0803,0.6699,1.58,2.54,5.25,
17307,1661611077409,-1.389,0.1477,0.9628,4.18,3.31,9.1,
17308,1661611077409,-1.1537,0.4509,-0.0811,2.86,7.7,4.81,
17309,1661611077409,-1.1293,0.2082,0.4414,3.89,14.72,9.72,
17310,1661611077409,-1.2645,0.3284,0.8959,1.87,22.58,5.18,
17311,1661611077425,-1.1693,0.8181,0.2617,4.47,3.64,1.52,
17312,1661611077425,-1.1268,0.4226,-0.294,6.97,1.28,4.99,
17313,1661611077425,-1.139,0.5076,0.3207,8.08,9.97,1.52,
17314,1661611077425,-1.202,0.8997,0.7734,8.79,1.61,5.99,
17315,1661611077425,-1.1683,0.7307,0.0253,10.59,2.71,-0.3,
17316,1661611077425,-1.1039,0.8401,0.227,12.87,6.1,2.71,
17317,1661611077425,-1.0702,0.8455,0.5761,17.68,17.18,-6.33,
17318,1661611077425,-1.1913,0.8684,0.6215,21.16,20.72,-4.5,
17319,1661611077425,-1.1112,0.8997,-0.1187,23.97,20.81,-8.14,
17320,1661611077425,-1.0433,0.5295,0.0664,26.06,28.67,-5.14,
17321,1661611077425,-1.1693,0.823,0.3178,26.85,23.68,-8.33,
17322,1661611077425,-1.0111,0.7893,-0.2154,30.39,19.22,-7.87,
17323,1661611077432,-0.7621,0.5457,-0.4732,33.17,6.77,-9.42,
17324,1661611077432,-0.9384,0.6165,-0.272,37.36,6.01,-9.61,
17325,1661611077432,-0.9291,0.6672,0.1889,37.26,8.37,-4.13,
17326,1661611077432,-1.0087,0.4368,-0.2535,38.46,6.17,-7.5,
17327,1661611077433,-0.9774,0.3909,-0.1519,40.75,8.13,-5.05,
17328,1661611077433,-0.7992,0.468,0.0991,39.55,6.1,-4.86,
17329,1661611077434,-0.933,0.6052,0.2866,40.36,13.96,-6.42,
17330,1661611077434,-0.6556,0.3596,-0.2989,46.35,7.78,-6.05,
17331,1661611077434,-0.9423,0.3411,-0.2139,45.06,9.97,-6.42,
17332,1661611077435,-0.8724,0.571,0.0087,40.46,4.74,-8.78,
17333,1661611077435,-0.7333,0.3074,-0.0816,39.15,6.68,-6.14,
17334,1661611077436,-0.7094,0.2932,-0.3145,45.74,13.45,-10.97,
17335,1661611077436,-0.6596,0.3254,-0.9278,49.25,-4.4,-12.61,
17336,1661611077438,-0.7562,0.1213,-0.3233,40.25,-3.64,-13.71,
17337,1661611077438,-0.7875,0.2712,-0.0425,43.25,-9.39,-16.99,
17338,1661611077438,-0.6967,-0.199,-0.9385,49.36,-6.34,-9.24,
17339,1661611077439,-0.7826,-0.0725,-0.3506,45.06,-5.16,-11.61,
17340,1661611077440,-0.8925,-0.2644,0.2246,38.84,-1.94,-17.36,
17341,1661611077440,-0.7943,-0.5745,-0.6089,41.06,-18.35,-15.53,
17342,1661611077440,-0.8261,-0.4812,-0.5884,39.65,-9.13,-7.69,
17343,1661611077440,-0.8392,-0.7996,0.0688,35.15,-0.68,-6.05,
17344,1661611077441,-0.8412,-0.738,-0.0396,30.56,-9.13,-5.69,
17345,1661611077441,-0.9013,-0.6912,-0.5987,29.67,-22.07,-6.77,
17346,1661611077442,-0.892,-1.135,-0.4034,26.07,-26.98,-1.03,
17347,1661611077442,-1.0902,-0.7229,0.2377,17.25,-16.74,-3.67,
17348,1661611077443,-0.9359,-0.8157,-0.107,17.56,-23.34,-2.13,
17349,1661611077443,-0.9701,-0.8616,-0.4092,18.78,-32.98,0.8,
17350,1661611077444,-0.9291,-0.6399,0.437,13.76,-21.23,1.52,
17351,1661611077444,-1.1762,-0.679,0.3793,9.26,-18.44,4.35,
17352,1661611077445,-0.955,-0.5291,-0.3301,8.16,-17.67,2.43,
17353,1661611077445,-1.1654,-0.6213,0.3725,3.57,-10.99,4.26,
17354,1661611077446,-1.1513,-0.3645,0.6611,-0.03,-15.65,-0.3,
17355,1661611077446,-1.0473,-0.2771,-0.0215,8.98,-26.89,3.71,
17356,1661611077446,-1.1581,-0.488,-0.0748,5.08,-18.53,3.16,
17357,1661611077447,-1.2123,0.0515,0.3417,0.47,-21.99,2.43,
17358,1661611077447,-1.1683,-0.2913,0.3442,-4.12,-14.29,4.72,
17359,1661611077448,-1.1825,-0.0154,0.5385,-3.42,-6.76,2.43,
17360,1661611077448,-1.0844,0.0559,0.1083,0.99,-7.79,3.62,
17361,1661611077449,-1.163,-0.0989,0.1743,0.99,-1.1,0.34,
17362,1661611077449,-1.2767,0.1062,0.8344,1.19,9.06,1.7,
17363,1661611077449,-1.2367,-0.0657,0.3896,3.38,10.49,8.18,
17364,1661611077449,-1.1444,0.1208,-0.0215,1.28,5.58,2.61,
17365,1661611077449,-1.2489,0.4246,0.2846,0.27,9.64,0.62,
17366,1661611077450,-1.181,0.1741,0.5898,1.98,8.54,2.89,
17367,1661611077450,-1.1649,0.1282,-0.0328,3.37,-0.42,2.98,
17368,1661611077451,-1.204,0.4851,-0.0049,5.67,-0.25,7.73,
17369,1661611077451,-1.0321,0.3977,0.5346,6.86,-0.59,7.91,
17370,1661611077451,-1.2953,0.5696,0.4619,5.28,-1.18,5.89,
17371,1661611077452,-1.0902,0.6033,0.4326,6.07,1.02,9.91,
17372,1661611077452,-1.1337,0.5461,0.4462,8.79,-4.48,8.92,
17373,1661611077454,-1.1449,0.8586,0.4638,14.68,9.9,6.54,
17374,1661611077454,-1.0062,0.8127,0.5449,22.67,15.31,3.44,
17375,1661611077456,-1.1366,0.8503,0.4106,23.17,27.83,3.99,
17376,1661611077456,-1.0175,1.0764,0.1967,20.15,19.88,-0.12,
17377,1661611077456,-1.0184,0.7927,0.0122,20.37,18.44,3.53,
17378,1661611077456,-1.0272,1.0305,0.3081,23.05,13.36,-2.67,
17379,1661611077457,-0.8954,0.9138,-0.3321,32.16,-0.01,-2.22,
17380,1661611077457,-0.9515,0.9114,-0.0059,33.26,20.04,0.52,
17381,1661611077457,-0.9945,0.9631,-0.1451,33.17,17.85,-2.85,
17382,1661611077457,-0.8646,0.804,-0.2305,33.75,21.65,-1.22,
17383,1661611077457,-0.8881,0.759,-0.0611,36.57,15.56,-6.05,
17384,1661611077457,-0.9242,0.6887,-0.2613,47.15,9.39,-3.86,
17385,1661611077457,-0.931,0.3713,-0.1656,51.66,15.56,-4.86,
17386,1661611077461,-0.9418,0.4734,-0.1656,43.97,19.04,-5.14,
17387,1661611077461,-0.8368,0.2581,-0.4371,41.76,5.92,-6.77,
17388,1661611077461,-0.7128,0.2429,-0.3731,41.65,0.85,-7.78,
17389,1661611077461,-0.9198,0.3474,0.0117,49.34,-2.2,-5.59,
17390,1661611077461,-0.8158,-0.2014,-0.4727,51.27,-10.75,-3.86,
17391,1661611077461,-0.8139,0.094,-0.0655,44.46,0.42,-9.88,
17392,1661611077461,-0.6742,0.0549,0.3647,44.95,6.43,-5.41,
17393,1661611077461,-0.747,-0.2678,-0.8428,46.05,-4.83,-8.78,
17394,1661611077461,-0.7079,-0.0828,-0.3814,43.85,3.72,-11.97,
17395,1661611077461,-0.9428,-0.262,0.2363,42.06,6.1,-9.33,
17396,1661611077461,-0.8588,-0.1736,-0.1226,41.97,-6.09,-14.17,
17397,1661611077461,-0.6327,-0.2532,-1.1661,44.17,-19.2,-14.17,
17398,1661611077461,-0.8641,-0.3323,-0.2603,35.87,-2.61,-14.08,
17399,1661611077461,-0.7914,-0.1423,-0.2754,38.07,-20.89,-12.06,
17400,1661611077461,-0.7914,-0.7419,-0.8399,37.94,-19.2,-9.52,
17401,1661611077461,-0.8065,-0.3001,-0.004,28.18,-19.44,-4.4,
17402,1661611077461,-0.911,-0.5627,-0.1021,28.18,-20.21,-6.42,
17403,1661611077461,-0.9628,-0.739,-0.0992,29.95,-13.19,-5.05,
17404,1661611077461,-0.9506,-0.6379,-0.0948,23.36,-9.89,-1.31,
17405,1661611077469,-1.0624,-0.7751,0.124,20.06,-10.06,-0.94,
17406,1661611077469,-1.0985,-0.5295,0.0917,17.27,-15.05,-4.5,
17407,1661611077469,-0.9598,-1.0139,-0.2852,16.26,-17.51,-0.3,
17408,1661611077469,-1.0477,-0.6252,-0.0093,6.79,-16.32,-2.94,
17409,1661611077469,-1.077,-0.5813,0.0634,3.89,-25.46,-2.57,
17410,1661611077469,-0.9408,-0.8787,-0.2471,8.17,-36.46,-1.49,
17411,1661611077469,-1.0487,-0.6199,0.0165,4.79,-27.23,-2.76,
17412,1661611077469,-1.1508,-0.4973,0.4321,1.06,-22.66,-0.12,
17413,1661611077469,-1.2328,-0.594,0.1806,-1.42,-22.41,1.79,
17414,1661611077469,-1.1434,-0.2473,0.5156,-0.61,-13.02,1.7,
17415,1661611077469,-1.2308,-0.2996,0.5805,-1.03,-14.29,2.71,
17416,1661611077469,-1.1366,0.0896,0.4755,0.48,-1.1,-0.94,
17417,1661611077469,-1.1288,-0.2141,0.3955,2.09,2.79,0.62,
