srNo,timestamp,ax,ay,az,gx,gy,gz,temp
17392,1661622391046,-1.1793,0.0223,0.967,-3.84,15.14,-0.37,
17393,1661622391046,-1.3136,0.2283,0.8039,-7.62,11.92,-1.1,
17394,1661622391046,-1.0563,0.306,-0.0291,-5.33,-1.87,-2.38,
17395,1661622391046,-1.1505,0.2508,0.5729,-2.22,10.23,-1.65,
17396,1661622391046,-1.1061,0.8397,0.5685,2.18,9.22,-3.47,
17397,1661622391046,-0.9313,0.4383,-0.451,7.67,0.08,-1.56,
17398,1661622391046,-0.924,0.3475,-0.2796,6.77,4.81,-5.48,
17399,1661622391046,-1.0231,0.911,0.527,6.26,1.69,-5.94,
17400,1661622391046,-0.9367,0.6956,-0.1185,7.18,-2.63,-3.01,
17401,1661622391046,-0.8234,0.7948,-0.3958,10.48,1.01,-6.03,
17402,1661622391046,-0.8561,0.826,0.446,15.68,10.49,-6.03,
17403,1661622391046,-1.025,0.7083,0.3869,16.78,4.65,-10.58,
17404,1661622391046,-0.9909,0.7786,-0.3284,24.07,-1.87,-6.12,
17405,1661622391046,-0.963,0.5516,0.1076,30.86,13.36,-6.84,
17406,1661622391046,-1.0787,0.616,0.5397,28.07,16.99,-8.94,
17407,1661622391046,-1.049,0.7303,-0.1732,29.76,6.43,-8.67,
17408,1661622391046,-0.8473,0.345,-0.0355,32.17,10.4,-5.3,
17409,1661622391046,-0.9171,0.4066,0.2243,33.35,10.66,-6.47,
17410,1661622391061,-1.0807,0.5745,0.1184,40.44,-2.54,-7.21,
17411,1661622391061,-0.8908,0.3592,-0.0716,43.36,-5.33,-1.01,
17412,1661622391061,-0.9464,0.4935,0.1857,47.45,2.62,0.45,
17413,1661622391061,-0.9132,0.4764,0.2072,49.95,1.85,3.83,
17414,1661622391061,-1.0495,0.535,0.1032,48.96,1.26,-2.02,
17415,1661622391061,-0.8175,0.493,0.0187,48.96,2.02,-2.02,
17416,1661622391061,-0.817,0.3607,-0.035,49.55,-3.98,-1.38,
17417,1661622391061,-0.8087,0.5594,-0.2659,50.35,-9.13,-2.02,
17418,1661622391061,-0.694,0.3035,-0.1141,59.35,-6.17,1.54,
17419,1661622391061,-0.7941,0.2386,0.0202,59.04,13.36,-1.83,
17420,1661622391061,-0.7199,0.4603,-0.5364,52.16,-7.53,-2.83,
17421,1661622391061,-0.7619,0.1663,-0.8148,49.34,-20.39,-4.2,
17422,1661622391061,-0.8893,0.2806,0.2878,54.06,-10.23,-4.57,
17423,1661622391061,-0.8336,0.0306,-0.2586,58.36,-15.39,-5.66,
17424,1661622391061,-0.9015,-0.1042,-0.6966,56.45,-20.3,-6.21,
17425,1661622391061,-0.9904,-0.0602,0.5886,49.16,-5.17,-5.3,
17426,1661622391061,-1.027,-0.4552,0.3088,50.04,-5.84,-1.93,
17427,1661622391061,-0.9518,-0.3371,-0.4158,48.94,-6.17,-8.21,
17428,1661622391061,-0.9982,-0.3991,-0.0413,39.45,-4.24,-6.84,
17429,1661622391061,-1.0343,-0.6491,0.76,33.94,-9.3,-9.77,
17430,1661622391061,-1.0543,-0.4587,0.0173,34.86,-18.36,-8.03,
17431,1661622391061,-0.965,-0.735,-0.3646,36.35,-15.39,-2.83,
17432,1661622391061,-1.0934,-0.717,0.3078,27.47,-7.7,-3.28,
17433,1661622391061,-1.0934,-0.5588,0.2922,24.25,-16.41,-3.38,
17434,1661622391061,-0.9913,-0.5832,-0.1912,22.85,-27.66,-4.75,
17435,1661622391061,-0.9962,-0.4616,0.114,24.07,-18.61,-1.19,
