srNo,timestamp,ax,ay,az,gx,gy,gz,temp
68960,1661609418499,-0.795,0.9479,0.1253,-4.72,31.48,-2.83,
68961,1661609418499,-0.8897,0.8009,-0.0725,-5.71,25.9,-6.75,
68962,1661609418499,-0.7769,0.8034,-0.3401,-2.03,15.75,-5.48,
68963,1661609418499,-0.7965,0.6959,-0.2409,4.3,27.33,-3.01,
68964,1661609418499,-0.7779,0.6403,-0.2605,8.88,31.15,-7.3,
68965,1661609418499,-0.7608,0.3248,-0.718,6.16,16.68,-4.11,
68966,1661609418499,-0.647,0.3463,-0.5896,6.48,7.37,-4.66,
68967,1661609418499,-0.8424,0.5509,-0.1828,3.19,-4.3,-6.4,
68968,1661609418499,-0.5831,0.2389,-0.6457,7.67,-14.11,-1.38,
68969,1661609418499,-0.7637,0.2765,-0.3537,8.48,-5.99,-0.37,
68970,1661609418499,-0.7838,0.296,0.1629,9.69,11.6,-4.02,
68971,1661609418499,-0.7955,0.1036,-0.3708,9.29,-11.39,-0.28,
68972,1661609418499,-0.7315,0.1715,-0.4963,11.9,-0.91,-3.83,
68973,1661609418499,-0.7442,0.1173,0.2981,11.29,-4.54,1.17,
68974,1661609418499,-0.8282,-0.0726,-0.6106,6.68,-1.93,-1.01,
68975,1661609418499,-0.6539,-0.1449,-0.758,5.67,-11.23,-0.37,
68976,1661609418499,-0.9576,-0.2679,0.2293,3.69,4.58,0.36,
68977,1661609418499,-0.8448,-0.0033,0.0696,4.19,-15.97,-7.3,
68978,1661609418499,-0.774,-0.264,-1.0847,2.99,-23.07,-0.74,
68979,1661609418499,-0.8502,-0.4525,-0.011,-2.51,-10.63,-1.84,
68980,1661609418499,-1.0435,-0.2933,-0.0735,-5.39,-22.23,0.18,
68981,1661609418499,-1.0513,-0.5331,-0.1614,-8.21,-11.91,-1.56,
68982,1661609418499,-1.0489,-0.475,0.2337,-8.23,-10.89,-2.92,
68983,1661609418499,-1.1436,-0.7367,-0.0202,-8.11,-9.7,-4.38,
68984,1661609418499,-1.0968,-0.5975,0.2424,-12.79,-0.65,-1.01,
68985,1661609418499,-1.047,-0.7543,0.052,-14.23,-4.54,-9.22,
68986,1661609418499,-1.1817,-0.8827,-0.3034,-15.81,-7.76,-3.19,
68987,1661609418499,-1.1734,-0.6976,0.1101,-21.31,-5.83,0.27,
68988,1661609418499,-1.1871,-0.9169,0.1633,-32.18,-19.18,6.28,
68989,1661609418499,-1.2242,-0.9491,-0.0456,-32.31,-33.14,1.35,
68990,1661609418499,-1.1373,-0.7479,-0.0212,-26.08,-19.27,9.93,
68991,1661609418515,-1.3516,-0.7162,0.7454,-34.31,-7.6,7.2,
68992,1661609418515,-1.2745,-0.5023,0.6883,-40.49,-17.67,11.85,
68993,1661609418515,-1.4068,-0.6913,0.0618,-37.89,-12.84,9.84,
68994,1661609418515,-1.2994,-0.287,1.301,-35.4,23.7,11.3,
68995,1661609418515,-1.3761,-0.2806,0.4739,-38.18,17.18,8.85,
68996,1661609418515,-1.1715,-0.2479,-0.1765,-41.69,10.0,7.38,
68997,1661609418515,-1.3038,0.0231,1.1384,-38.4,8.9,9.75,
68998,1661609418515,-1.2447,0.1549,0.3401,-36.99,1.12,8.94,
68999,1661609418515,-1.3233,0.0221,-0.4802,-34.98,-12.75,9.47,
69000,1661609418515,-1.3023,0.1603,0.5681,-40.88,19.14,7.2,
69001,1661609418515,-1.3878,0.4196,1.2776,-38.88,12.36,5.64,
69002,1661609418515,-1.1695,0.4347,-0.1208,-37.51,4.17,9.1,
69003,1661609418515,-1.0723,0.4757,0.6458,-32.58,23.11,7.01,
69004,1661609418515,-1.1602,0.5914,0.9314,-29.61,35.97,5.82,
69005,1661609418515,-1.1842,0.61,0.4275,-29.41,31.99,6.46,
69006,1661609418515,-1.0245,0.5783,-0.1848,-25.0,30.22,6.83,
69007,1661609418515,-1.0128,0.4957,0.1912,-22.71,24.54,7.29,
